File,NTot
/s3/cygno-sim/LIME_MC_data/LIME_AmBe_neutrons_50PE_10Cu_nolead_10umStep/AmBeISO_LIME_neutrons_50cmPE_10cmCu_NOPb_10umStep_part66.root,200000.0
/s3/cygno-sim/LIME_MC_data/LIME_AmBe_neutrons_50PE_10Cu_nolead_10umStep/AmBeISO_LIME_neutrons_50cmPE_10cmCu_NOPb_10umStep_part67.root,200000.0
/s3/cygno-sim/LIME_MC_data/LIME_AmBe_neutrons_50PE_10Cu_nolead_10umStep/AmBeISO_LIME_neutrons_50cmPE_10cmCu_NOPb_10umStep_part68.root,200000.0
/s3/cygno-sim/LIME_MC_data/LIME_AmBe_neutrons_50PE_10Cu_nolead_10umStep/AmBeISO_LIME_neutrons_50cmPE_10cmCu_NOPb_10umStep_part69.root,200000.0
/s3/cygno-sim/LIME_MC_data/LIME_AmBe_neutrons_50PE_10Cu_nolead_10umStep/AmBeISO_LIME_neutrons_50cmPE_10cmCu_NOPb_10umStep_part7.root,200000.0
/s3/cygno-sim/LIME_MC_data/LIME_AmBe_neutrons_50PE_10Cu_nolead_10umStep/AmBeISO_LIME_neutrons_50cmPE_10cmCu_NOPb_10umStep_part70.root,200000.0
/s3/cygno-sim/LIME_MC_data/LIME_AmBe_neutrons_50PE_10Cu_nolead_10umStep/AmBeISO_LIME_neutrons_50cmPE_10cmCu_NOPb_10umStep_part71.root,200000.0
/s3/cygno-sim/LIME_MC_data/LIME_AmBe_neutrons_50PE_10Cu_nolead_10umStep/AmBeISO_LIME_neutrons_50cmPE_10cmCu_NOPb_10umStep_part8.root,200000.0
/s3/cygno-sim/LIME_MC_data/LIME_AmBe_neutrons_50PE_10Cu_nolead_10umStep/AmBeISO_LIME_neutrons_50cmPE_10cmCu_NOPb_10umStep_part9.root,200000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part0.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part1.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part2.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part3.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part4.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part5.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part6.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part7.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part8.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_10Cu_210Bi/LIME_CADshield_10Cu_210Bi_part9.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part0.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part1.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part2.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part3.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part4.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part5.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part6.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part7.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part8.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_4Cu_210Bi/LIME_CADshield_4Cu_210Bi_part9.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part0.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part1.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part2.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part3.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part4.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part5.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part6.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part7.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part8.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_6Cu_210Bi/LIME_CADshield_6Cu_210Bi_part9.root,10000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Ac227_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Ac227_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Ac227_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Ac227_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Ac228_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Ac228_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Ac228_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Ac228_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi210_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi210_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi210_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi210_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi211_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi211_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi211_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi211_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi212_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi212_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi212_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi212_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi214_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi214_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi214_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Bi214_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Co60_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Co60_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Co60_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Co60_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Cs137_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Cs137_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Cs137_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Cs137_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/K40_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/K40_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/K40_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/K40_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Pa231_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Pa231_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Pa231_LIME_CADshield_camera_10Cu_part2.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Pa231_LIME_CADshield_camera_10Cu_part3.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Pb210_LIME_CADshield_camera_10Cu_part0.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Pb210_LIME_CADshield_camera_10Cu_part1.root,1000000.0
/s3/cygno-sim/LIME_MC_data/LIME_CADshield_camera_10Cu/Pb210_LIME_CADshield_camera_10Cu_part2.root,1000000.0
